Model Number,Slice,Color Code,Gas? (disregard),Char Count,CARTON_DESC,PRODUCT_DESC,LINE_DESC,LENGTH,WIDTH,HEIGHT,WEIGHT,POINTS,BRAND_CD,BRAND_DESC,UPC_CD,Column1,Flat UPC,,backup
LFHT1713LW,,W,Electric,10,17 CUBE SHRINK WRAP,16' & OVER REFRIG TM,15 & 17 CU FT,2.58,2.58,5.56,190,1.14,F,FRIGIDAIRE,0-12505-63073 6,0-12505-630736,012505630736,,16' & OVER REFRIG TM - 15 & 17 CU FT
SA17CABQ,,,Electric,8,17'REFRIGERATOR,16' & OVER REFRIG TM,15 & 17 CU FT,2.63,2.58,5.55,188,1.19,F,FRIGIDAIRE,0 12505 73966 8,012505739668,012505739668,,16' & OVER REFRIG TM - 15 & 17 CU FT
SA17CABW,,,Electric,8,17'REFRIGERATOR,16' & OVER REFRIG TM,15 & 17 CU FT,2.63,2.58,5.55,188,1.19,F,FRIGIDAIRE,0 12505 73965 1,012505739651,012505739651,,16' & OVER REFRIG TM - 15 & 17 CU FT
DGHT1844PF,,F,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,FG,GALLERY,0 12505 63603 5,012505636035,012505636035,,16' & OVER REFRIG TM - 18 CU FT-AND
ERFG18XAKW,,W,Electric,10,18' DYN REF 3 WIDE CLEARPACK,16' & OVER REFRIG TM,18 CU FT-AND,2.54,2.63,5.65,205,1.19,EB,ELEC PR BR,0 12505 74867 7,012505748677,012505748677,,16' & OVER REFRIG TM - 18 CU FT-AND
FDTR1820PB,,B,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63713 1,0-12505-637131,012505637131,,16' & OVER REFRIG TM - 18 CU FT-AND
FDTR1820PS,,S,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63714-8,0-12505-63714-8,012505637148,,16' & OVER REFRIG TM - 18 CU FT-AND
FDTR1820PW,,W,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63712 4,0-12505-637124,012505637124,,16' & OVER REFRIG TM - 18 CU FT-AND
FFEI1831QB,,B,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63821-3,0-12505-63821-3,012505638213,,16' & OVER REFRIG TM - 18 CU FT-AND
FFEI1831QS,,S,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63822-0,0-12505-63822-0,012505638220,,16' & OVER REFRIG TM - 18 CU FT-AND
FFEI1831QW,,W,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63820-6,0-12505-63820-6,012505638206,,16' & OVER REFRIG TM - 18 CU FT-AND
FFET1811QB,,B,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63809-1,0-12505-63809-1,012505638091,,16' & OVER REFRIG TM - 18 CU FT-AND
FFET1811QW,,W,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63808-4,0-12505-63808-4,012505638084,,16' & OVER REFRIG TM - 18 CU FT-AND
FFET1821QB,,B,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63814-5,0-12505-63814-5,012505638145,,16' & OVER REFRIG TM - 18 CU FT-AND
FFET1821QS,,S,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63815-2,0-12505-63815-2,012505638152,,16' & OVER REFRIG TM - 18 CU FT-AND
FFET1821QW,,W,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63813-8,0-12505-63813-8,012505638138,,16' & OVER REFRIG TM - 18 CU FT-AND
FFET1831QB,,B,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63818-3,0-12505-63818-3,012505638183,,16' & OVER REFRIG TM - 18 CU FT-AND
FFET1831QM,,M,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63875-6,0-12505-63875-6,012505638756,,16' & OVER REFRIG TM - 18 CU FT-AND
FFET1831QQ,,Q,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63817-6,0-12505-63817-6,012505638176,,16' & OVER REFRIG TM - 18 CU FT-AND
FFET1831QS,,S,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63819-0,0-12505-63819-0,012505638190,,16' & OVER REFRIG TM - 18 CU FT-AND
FFET1831QW,,W,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63816-9,0-12505-63816-9,012505638169,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHI1817LB,,B,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63080 4,0-12505-630804,012505630804,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHI1817LS,,S,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63225 9,0-12505-632259,012505632259,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHI1817PS,,S,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 63618 9,012505636189,012505636189,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHI1826LB,,B,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63065 1,0-12505-630651,012505630651,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHI1826LK,,K,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63067 5,0-12505-630675,012505630675,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHI1826LS,,S,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63066 8,0-12505-630668,012505630668,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHI1826LW,,W,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63064 4,0-12505-630644,012505630644,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHI1826PS,,S,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 63600 4,012505636004,012505636004,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHI1831QE,,E,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63821 3,0-12505-638213,012505638213,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHI1831QP,,P,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63820 6,0-12505-638206,012505638206,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHI1831QS,,S,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63822 0,0-12505-638220,012505638220,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1800PS,,S,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63724 7,0-12505-637247,012505637247,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1800PW,,W,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63725 4,0-12505-637254,012505637254,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1811QS,,S,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-64074-2,0-12505-64074-2,012505640742,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1814LB,,B,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-74946 9,0-12505-749469,012505749469,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1814LM,,M,Electric,10,18'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,18 CU FT-AND,2.67,2.58,5.63,205,1.19,F,FRIGIDAIRE,0 12505 74823 3,012505748233,012505748233,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1814LQ,,Q,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 74822 6,012505748226,012505748226,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1814LW,,W,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 74821 9,012505748219,012505748219,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1814LZ,,Z,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63223 5,0-12505-632235,012505632235,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1814QB,,B,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63809 1,0-12505-638091,012505638091,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1814QW,,W,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63808 4,0-12505-638084,012505638084,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1816LK,,K,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63118 4,0-12505-631184,012505631184,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1816LS,,S,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63117 7,0-12505-631177,012505631177,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1816PS,,S,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 63598 4,012505635984,012505635984,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1817LB,,B,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 74829 5,012505748295,012505748295,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1817LQ,,Q,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 74828 8,012505748288,012505748288,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1817LS,,S,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-74947 6,0-12505-749476,012505749476,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1817LW,,W,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 74827 1,012505748271,012505748271,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1817PS,,S,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 63617 2,012505636172,012505636172,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1821QB,,B,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63814 5,0-12505-638145,012505638145,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1821QS,,S,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63815 2,0-12505-638152,012505638152,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1821QW,,W,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63813 8,0-12505-638138,012505638138,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1826LB,,B,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,194,1.19,F,FRIGIDAIRE,0 12505 74837 0,012505748370,012505748370,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1826LK,,K,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 74859 2,012505748592,012505748592,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1826LM,,M,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 74839 4,012505748394,012505748394,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1826LQ,,Q,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,194,1.19,F,FRIGIDAIRE,0 12505 74836 3,012505748363,012505748363,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1826LS,,S,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 74838 7,012505748387,012505748387,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1826LW,,W,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 74835 6,012505748356,012505748356,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1826PS,,S,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 63599 1,012505635991,012505635991,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1831QE,,E,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63818 3,0-12505-638183,012505638183,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1831QM,,M,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63875 6,0-12505-638756,012505638756,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1831QP,,P,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63816 9,0-12505-638169,012505638169,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1831QQ,,Q,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63817 6,0-12505-638176,012505638176,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1831QS,,S,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63819 0,0-12505-638190,012505638190,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1832TE,,E,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-00000-00000-0,0-00000-00000-0,,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1832TP,,P,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-00000-00000-0,0-00000-00000-0,,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1832TS,,S,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-00000-00000-0,0-00000-00000-0,,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT183XLS,,S,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63232 7,0-12505-632327,012505632327,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT183XLW,,W,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63231 0,0-12505-632310,012505632310,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1842LK,,K,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-74949 0,0-12505-749490,012505749490,,16' & OVER REFRIG TM - 18 CU FT-AND
FFHT1842LS,,S,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-74948 3,0-12505-749483,012505749483,,16' & OVER REFRIG TM - 18 CU FT-AND
FFRT1831QE,,E,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63873-2,0-12505-63873-2,012505638732,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1811QB,,B,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63807-7,0-12505-63807-7,012505638077,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1811QW,,W,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63806-0,0-12505-63806-0,012505638060,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1813RB,,B,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-64060 5,0-12505-640605,012505640605,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1813RW,,W,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-64059 9,0-12505-640599,012505640599,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1814LB,,B,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-74945 2,0-12505-749452,012505749452,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1814LM,,M,Electric,10,18' STATIC REFRIG CLEARPACK,16' & OVER REFRIG TM,18 CU FT-AND,2.67,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 74820 2,012505748202,012505748202,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1814LQ,,Q,Electric,10,18' STATIC REFRIG CLEARPACK,16' & OVER REFRIG TM,18 CU FT-AND,2.67,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 74819 6,012505748196,012505748196,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1814LW,,W,Electric,10,18' STATIC REFRIG CLEARPACK,16' & OVER REFRIG TM,18 CU FT-AND,2.67,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 74818 9,012505748189,012505748189,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1814LZ,,Z,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63222 8,0-12505-632228,012505632228,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1814QB,,B,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63807 7,0-12505-638077,012505638077,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1814QS,,S,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-64074 2,0-12505-640742,012505640742,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1814QW,,W,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63806 0,0-12505-638060,012505638060,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1817LB,,B,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 74826 4,012505748264,012505748264,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1817LQ,,Q,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 74825 7,012505748257,012505748257,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1817LW,,W,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 74824 0,012505748240,012505748240,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1820RB,,B,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-64062 9,0-12505-640629,012505640629,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1820RW,,W,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-64061 2,0-12505-640612,012505640612,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1820SB,,B,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-64231 9,0-12505-642319,012505642319,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1820SW,,W,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-64230 2,0-12505-642302,012505642302,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1821QB,,B,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63811 4,0-12505-638114,012505638114,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1821QM,,M,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-64075 9,0-12505-640759,012505640759,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1821QS,,S,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63812 1,0-12505-638121,012505638121,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1821QW,,W,Electric,10,18' TM REFRIGERATOR (2014),16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.63,5.65,205,1.19,F,FRIGIDAIRE,0-12505-63810 7,0-12505-638107,012505638107,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1826LB,,B,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,194,1.19,F,FRIGIDAIRE,0 12505 74832 5,012505748325,012505748325,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1826LK,,K,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 74858 5,012505748585,012505748585,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1826LM,,M,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,205,1.19,F,FRIGIDAIRE,0 12505 74834 9,012505748349,012505748349,,16' & OVER REFRIG TM - 18 CU FT-AND
FFTR1826LQ,,Q,Electric,10,18 DYNAMIC REF CLEAR,16' & OVER REFRIG TM,18 CU FT-AND,2.63,2.58,5.65,194,1.19,F,FRIGIDAIRE,0 12505 74831 8,012505748318,012505748318,,16' & OVER REFRIG TM - 18 CU FT-AND
